business_name,city,county,state,latitude,longitude,location_type,partial_match
The Horizon Club,Deerfield Beach,Broward,florida,26.3007016,-80.1292064,ROOFTOP,True
The House Of Cares Alf At Meadowlark,Royal Palm Beach,Palm Beach,florida,26.7083984,-80.2306019,APPROXIMATE,True
The House Of Cares,Port Saint Lucie,St. Lucie,florida,27.2154739,-80.380787,ROOFTOP,True
The Inn At Aging Grace,Jacksonville,Duval,florida,30.4067607,-81.6940994,ROOFTOP,True
The Inn At Aston Gardens,Parkland,Broward,florida,26.3040547,-80.25160989999999,ROOFTOP,True
The Inn At Aston Gardens At Pelican Marsh,Naples,Collier,florida,26.2687467,-81.7561415,ROOFTOP,True
The Inn At Plaza West,Sun City Center,Hillsborough,florida,27.7205905,-82.36736289999999,ROOFTOP,True
The Lakes Of Dunedin,Dunedin,Pinellas,florida,28.0153005,-82.7762573,ROOFTOP,True
The Lakeside At Amelia Island,Fernandina Beach,Nassau,florida,30.6224784,-81.4603958,ROOFTOP,True
The Landing Of Lake Worth,Lake Worth,Palm Beach,florida,26.5971253,-80.20431289999999,ROOFTOP,True
The Landing Of Panama City Beach,Panama City Beach,Bay,florida,30.2055053,-85.8166732,ROOFTOP,True
The Landmark,Clearwater,Pinellas,florida,28.0407546,-82.7101696,ROOFTOP,True
The Legacy At St Johns,St. Johns,St. Johns,florida,30.0747348,-81.6471,ROOFTOP,True
The Loving Care Home,Port Saint Lucie,St. Lucie,florida,27.2730492,-80.3582261,APPROXIMATE,True
The Madyson At Palm Beach Gardens,Palm Beach Gardens,Palm Beach,florida,26.8747329,-80.1193313,ROOFTOP,True
The Magnolia At Mease Life,Dunedin,Pinellas,florida,28.014905,-82.78079140000001,ROOFTOP,True
The Manor At Lake Jackson - Memory Care,Sebring,Highlands,florida,27.4713881,-81.45264689999999,ROOFTOP,True
The Manor At Lake Morton,Lakeland,Polk,florida,28.0407046,-81.9517565,ROOFTOP,True
The Meadows Of Sarasota Senior Living,Sarasota,Sarasota,florida,27.3537008,-82.5343412,ROOFTOP,True
The Meridian At Boca Raton,Boca Raton,Palm Beach,florida,26.351098,-80.2280359,ROOFTOP,True
The Meridian At Lantana,Lantana,Palm Beach,florida,26.5830997,-80.0907417,ROOFTOP,True
The Meridian At Waterways,Fort Lauderdale,Broward,florida,26.1679725,-80.104863,ROOFTOP,True
The Meridian At Westwood,Fort Walton Beach,Okaloosa,florida,30.4563401,-86.63103339999999,ROOFTOP,True
The Monarch At Coconut Creek Assisted Living And Memory Care,Coconut Creek,Broward,florida,26.3128535,-80.19923299999999,ROOFTOP,True
The Oasis Beachside,Daytona Beach,Volusia,florida,29.23274919999999,-81.0175491,ROOFTOP,True
The Oasis Alf,Holly Hill,Volusia,florida,29.2435916,-81.0375555,APPROXIMATE,True
The Palace At Coral Gables,Coral Gables,Miami-Dade,florida,25.748989,-80.25579069999999,ROOFTOP,True
The Palms Alf Corp,Sunrise,Broward,florida,26.1695987,-80.26234,ROOFTOP,True
The Palms Assisted Living,Spring Hill,Hernando,florida,28.4584392,-82.5967142,ROOFTOP,True
The Palms Assisted Living Corp,Hialeah,Miami-Dade,florida,25.8714824,-80.32600049999999,ROOFTOP,True
The Pavilion Of Downtown Venice,Venice,Sarasota,florida,27.1011655,-82.44728529999999,ROOFTOP,True
The Pavilion Of East Tampa,Tampa,Hillsborough,florida,27.9772172,-82.427256,ROOFTOP,True
The Pavilion Of New Port Richey,New Port Richey,Pasco,florida,28.2397216,-82.7254041,ROOFTOP,True
The Perfect Place Alf 2,Port Saint Lucie,St. Lucie,florida,27.2287334,-80.3932838,ROOFTOP,True
The Place Alf,Miami,Miami-Dade,florida,25.7481938,-80.3574692,ROOFTOP,True
The Pointe,Saint Petersburg,Pinellas,florida,27.8197289,-82.7740578,ROOFTOP,True
The Preserve,Fort Myers,Lee,florida,26.5306491,-81.84839629999999,ROOFTOP,True
The Preserve At Clearwater,Clearwater,Pinellas,florida,28.0054337,-82.7558012,ROOFTOP,True
The Preserve At Palm Aire,Pompano Beach,Broward,florida,26.210825,-80.1733821,ROOFTOP,True
The Ranch Alf,Lakewood Rch,Manatee,florida,27.4117037,-82.4285151,APPROXIMATE,True
The Reserve At Citrus,Lecanto,Citrus,florida,28.8928393,-82.4730441,ROOFTOP,True
The Residence,Pensacola,Escambia,florida,30.42130899999999,-87.2169149,APPROXIMATE,True
The Residence At Dania Beach,Dania Beach,Broward,florida,26.0491153,-80.14559229999999,ROOFTOP,True
The Residence At Timber Pines,Spring Hill,Hernando,florida,28.4758439,-82.6120072,ROOFTOP,True
The Residences At Miami,Miami,Miami-Dade,florida,25.679351,-80.45011749999999,ROOFTOP,True
The Rhema House Assisted Living Facility,Pensacola,Escambia,florida,30.44797569999999,-87.2537966,ROOFTOP,True
The Rose Garden Of Ft Myers,Fort Myers,Lee,florida,26.61315,-81.869705,ROOFTOP,True
The Senior Living Center At Martin County,Hobe Sound,Martin,florida,27.059498,-80.1364323,APPROXIMATE,True
The Sheridan At Cooper City,Cooper City,Broward,florida,26.0343496,-80.2636684,ROOFTOP,True
The Sheridan At Lakewood Ranch,Bradenton,Manatee,florida,27.4388751,-82.4259567,ROOFTOP,True
The Susan Rewis House,Jennings,Hamilton,florida,30.6039535,-83.0981618,APPROXIMATE,True
The Terrace At Ivey Acres Of Jay,Jay,Santa Rosa,florida,30.9497406,-87.14814229999999,ROOFTOP,True
The View At Casselberry,Casselberry,Seminole,florida,28.677775,-81.3278455,APPROXIMATE,True
The Villa Of Delray,Delray Beach,Palm Beach,florida,26.4717399,-80.1401592,ROOFTOP,True
The Villages Senior Living,Saint Petersburg,Pinellas,florida,27.7676008,-82.64029149999999,APPROXIMATE,True
The Villas At Lakeside Oaks,Dunedin,Pinellas,florida,28.011774,-82.77011999999999,ROOFTOP,True
The W Assisted Living At Pompano Beach,Pompano Beach,Broward,florida,26.22711,-80.130833,ROOFTOP,True
The Waterford At Carpenter'S Creek,Pensacola,Escambia,florida,30.4834891,-87.2222202,ROOFTOP,True
The Waterford At Creekside,Pensacola,Escambia,florida,30.527665,-87.22218889999999,ROOFTOP,True
The Watermark At Coral Gables,Coral Gables,Miami-Dade,florida,25.7293931,-80.2611859,ROOFTOP,True
The Watermark At West Palm Beach,West Palm Beach,Palm Beach,florida,26.7126522,-80.0545473,ROOFTOP,True
The Willows,Oxford,Sumter,florida,28.9328116,-82.0239228,ROOFTOP,True
Therapeutic Assisted Living Corp,Palm Coast,Flagler,florida,29.6036718,-81.2575983,ROOFTOP,True
There'S Nothing Like Homecare,Palm Bay,Brevard,florida,28.0344621,-80.5886646,APPROXIMATE,True
Theresa Home,Safety Harbor,Pinellas,florida,27.9908529,-82.6931553,APPROXIMATE,True
Tiffany On The River,New Smyrna Beach,Volusia,florida,29.02947219999999,-80.9239503,ROOFTOP,True
Tikas Alf,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Tina'S Alf,Sarasota,Sarasota,florida,27.3479852,-82.506044,ROOFTOP,True
Titusville Towers Alf,Titusville,Brevard,florida,28.611298,-80.806567,GEOMETRIC_CENTER,True
Tl Sea Home Care Services,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Tlc Family Care Home,Leesburg,Lake,florida,28.8448584,-81.7711684,ROOFTOP,True
Toby Weinman Assisted Living Residence At Menorah Manor,Saint Petersburg,Pinellas,florida,27.7736234,-82.71459540000001,ROOFTOP,True
Tomeguin Garden Assisted Living,Kissimmee,Osceola,florida,28.3278246,-81.35576820000001,ROOFTOP,True
Tomlin'S Luxurious Living,Hollywood,Broward,florida,26.0112014,-80.1494901,APPROXIMATE,True
Toni Mary Home Alf Corp,Port Saint Lucie,St. Lucie,florida,27.2730492,-80.3582261,APPROXIMATE,True
Toria'S Assisted Living Facility I,Tampa,Hillsborough,florida,27.9273807,-82.3755714,ROOFTOP,True
Toria'S Assisted Living Facility Ii,Brandon,Hillsborough,florida,27.9467668,-82.27732139999999,ROOFTOP,True
Touch Of Grace Assisted Living Facility,Port St Lucie,St. Lucie,florida,27.2730492,-80.3582261,APPROXIMATE,True
Touch Of Klass A. L. F.,Plantation,Broward,florida,26.1300846,-80.1520562,ROOFTOP,True
Town And Country Assisted Living,New Smyrna Beach,Volusia,florida,29.0167327,-80.9700849,ROOFTOP,True
Tradition Of The Palm Beaches (The),West Palm Bch,Palm Beach,florida,26.7153424,-80.0533746,APPROXIMATE,True
Trailwinds Assisted Living,Miami,Miami-Dade,florida,25.778597,-80.1864647,ROOFTOP,True
Tranquil Residence Care Ctr,Valrico,Hillsborough,florida,27.9462615,-82.2420317,APPROXIMATE,True
Tranquilityvilla,West Palm Beach,Palm Beach,florida,26.7153424,-80.0533746,APPROXIMATE,True
Transformation Assisted Living,Orlando,Orange,florida,28.5383832,-81.3789269,APPROXIMATE,True
Treasure Care Assisted Living,Tamarac,Broward,florida,26.1954429,-80.2708191,ROOFTOP,True
Treasure Coast Alf,Port Saint Lucie,St. Lucie,florida,27.2451001,-80.36461910000001,ROOFTOP,True
Treasured Lives Alf,Loxahatchee,Palm Beach,florida,26.771624,-80.238888,APPROXIMATE,True
Trinity Care,West Palm Beach,Palm Beach,florida,26.6574879,-80.09263539999999,ROOFTOP,True
Trinity Community Living,Madison,Madison,florida,30.4693772,-83.41292539999999,APPROXIMATE,True
Trinity Garden,Hialeah,Miami-Dade,florida,25.8494821,-80.28361459999999,ROOFTOP,True
Trinity Place Assisted Living,New Port Richey,Pasco,florida,28.2163791,-82.6710052,ROOFTOP,True
Trinity Springs,Oxford,Sumter,florida,28.933357,-82.0303263,ROOFTOP,True
Tropical Assisted Living,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Tropical Estates Alf Corp,Miami,Miami-Dade,florida,25.7240518,-80.3604599,ROOFTOP,True
Tropical Garden Villas,Lake Worth,Palm Beach,florida,26.6100272,-80.0602883,ROOFTOP,True
Tropical Garden Villas,Lake Worth,Palm Beach,florida,26.6100272,-80.0602883,ROOFTOP,True
Tropical Garden Villas (North),Lake Park,Palm Beach,florida,26.6100272,-80.0602883,ROOFTOP,True
Tropical Living Club 2,Merritt Island,Brevard,florida,28.3541986,-80.6935266,ROOFTOP,True
Tropical Paradise Villa Assisted Living And Retirement,Chipley,Washington,florida,30.7818584,-85.538541,APPROXIMATE,True
Trout River Assisted Living Facility,Jacksonville,Duval,florida,30.4148473,-81.69701599999999,ROOFTOP,True
Troy & Greg Corp,Miami,Miami-Dade,florida,25.7937998,-80.3396365,ROOFTOP,True
Truewood By Merrill Bradenton,Bradenton,Manatee,florida,27.4698352,-82.5865249,ROOFTOP,True
Truewood By Merrill Charlotte Center,Port Charlotte,Charlotte,florida,27.0044204,-82.143788,ROOFTOP,True
Truewood By Merrill Port Charlotte,Port Charlotte,Charlotte,florida,26.986088,-82.0969636,ROOFTOP,True
Truewood By Merrill Venice,Venice,Sarasota,florida,27.0837657,-82.389191,ROOFTOP,True
Tu Hogar Alf,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Tuscan Gardens Of Delray Beach,Delray Beach,Palm Beach,florida,26.4644699,-80.1318588,ROOFTOP,True
Tuscan Gardens Of Palm Coast,Palm Coast,Flagler,florida,29.5512573,-81.1959095,ROOFTOP,True
Tuscan Gardens Of Venetia Bay,Venice,Sarasota,florida,27.1102402,-82.44319229999999,ROOFTOP,True
Tuscany Shores,Rockledge,Brevard,florida,28.3032219,-80.7363609,ROOFTOP,True
Tuscany Villa,Rockledge,Brevard,florida,28.3032219,-80.7363609,ROOFTOP,True
Tuscany Villa Of Naples,Naples,Collier,florida,26.0967451,-81.73710539999999,ROOFTOP,True
Twin Brooks By Daytona Assisted Living,Ormond Beach,Volusia,florida,29.2502338,-81.07289039999999,ROOFTOP,True
Twin Cities Pavilion,Niceville,Okaloosa,florida,30.5156674,-86.4692927,ROOFTOP,True
Twin Creeks Assisted Living And Memory Care,Riverview,Hillsborough,florida,27.850784,-82.26836449999999,ROOFTOP,True
Twin Oaks Alf,Clearwater,Pinellas,florida,27.9658533,-82.8001026,APPROXIMATE,True
Twins Seniors Residence Aclf,Miami,Miami-Dade,florida,25.7700458,-80.24184199999999,ROOFTOP,True
Two Sisters AlfInc.,Miami,Miami-Dade,florida,25.7520814,-80.2560286,ROOFTOP,True
Two Sisters Eternity Care,Miami,Miami-Dade,florida,25.7520814,-80.2560286,ROOFTOP,True
Two Sister'S Home Care Ii Corp.,Hialeah Gdns,Miami-Dade,florida,25.8168835,-80.27217,ROOFTOP,True
Two Sisters Love & Care,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Two Sisters Retirement Home #2,Miami,Miami-Dade,florida,25.7977751,-80.34003299999999,ROOFTOP,True
Two Sisters Retirement Home,Miami,Miami-Dade,florida,25.7520814,-80.2560286,ROOFTOP,True
Two Sisters Tender Care,Miami,Miami-Dade,florida,25.7782096,-80.2698299,ROOFTOP,True
Tzuriel Assisted Living Facility,Cape Coral,Lee,florida,26.5628537,-81.9495331,APPROXIMATE,True
Union House,Clearwater,Pinellas,florida,27.9972882,-82.774407,GEOMETRIC_CENTER,True
Unique Assisted Living Residence,Coral Springs,Broward,florida,26.271192,-80.2706044,APPROXIMATE,True
Unique Loving Home Care,Port Saint Lucie,St. Lucie,florida,27.2941829,-80.3563466,ROOFTOP,True
United Lives Leisure Facilities,Homestead,Miami-Dade,florida,25.5427304,-80.3763257,ROOFTOP,True
United Wellness Alf,Miami,Miami-Dade,florida,25.7442929,-80.3519804,ROOFTOP,True
Ursula'S Haven Assisted Living Facility,Sunrise,Broward,florida,26.1669711,-80.25659499999999,APPROXIMATE,True
Valdes Retirement Home Ii,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Valdes Retirement Home.,Miami,Miami-Dade,florida,25.7400235,-80.2158355,ROOFTOP,True
Valencia House,Palm Harbor,Pinellas,florida,28.0637296,-82.7275475,ROOFTOP,True
Valiz'S Place,Jacksonville,Duval,florida,30.3591191,-81.6761357,ROOFTOP,True
Vangela'S Alf Corp,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Varadero Retirement Home Care.,Miami,Miami-Dade,florida,25.657774,-80.44434299999999,ROOFTOP,True
Varadero Retirement Home Ii,Miami,Miami-Dade,florida,25.657774,-80.44434299999999,ROOFTOP,True
Varnum'S Rest Home,Bristol,Liberty,florida,30.4391373,-84.9689715,ROOFTOP,True
Veda Assisted Living Facility,Port St Lucie,St. Lucie,florida,27.2730492,-80.3582261,APPROXIMATE,True
Velrose Alf,Palm Bay,Brevard,florida,28.0235701,-80.63002190000002,ROOFTOP,True
Velrose Assisted Living Facility 3,Melbourne,Brevard,florida,28.0235701,-80.63002190000002,ROOFTOP,True
Velrose Assisted Living Facility Ii,Melbourne,Brevard,florida,28.0235701,-80.63002190000002,ROOFTOP,True
Venetian Gardens Home,Miami,Miami-Dade,florida,25.7905949,-80.1754446,GEOMETRIC_CENTER,True
Venetian Isles Alf,Miami,Miami-Dade,florida,25.7897053,-80.1719628,ROOFTOP,True
Venice Green Village,Venice,Sarasota,florida,27.0981235,-82.3737106,ROOFTOP,True
Veranda Club Assisted Living The,Boca Raton,Palm Beach,florida,26.3545593,-80.1383014,ROOFTOP,True
Veranda Of Pensacola,Pensacola,Escambia,florida,30.4884233,-87.30536819999999,ROOFTOP,True
Vereda Nueva,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Veta'S We Care Assisted Living Facilities,Sebastian,Indian River,florida,27.7691344,-80.51612589999999,ROOFTOP,True
Vi At Aventura,Aventura,Miami-Dade,florida,25.9546261,-80.1379189,ROOFTOP,True
Vi At Lakeside Village,Lantana,Palm Beach,florida,26.5814302,-80.0849095,ROOFTOP,True
Vick Street Manor,Port Charlotte,Charlotte,florida,26.9658742,-82.0787594,ROOFTOP,True
Vicky'S Alf,Homestead,Miami-Dade,florida,25.4988966,-80.4307614,ROOFTOP,True
Vicky'S Home Alf,Miami,Miami-Dade,florida,25.8466373,-80.2393523,ROOFTOP,True
Victoria Gardens Alf,Riviera Beach,Palm Beach,florida,26.7698981,-80.0638081,ROOFTOP,True
Victoria Gardens Home Alf,Lauderdale Lakes,Broward,florida,26.1794611,-80.1868456,ROOFTOP,True
Victoria Landing Alf,Melbourne,Brevard,florida,28.1279451,-80.6245831,ROOFTOP,True
Victoria Nursing Love Alf Corp,Miami,Miami-Dade,florida,25.7766177,-80.2106385,ROOFTOP,True
Victoria Retirement Home.,Miami,Miami-Dade,florida,25.8198556,-80.2567425,ROOFTOP,True
Victoria Villa,Davie,Broward,florida,26.0564703,-80.228759,ROOFTOP,True
Victorian Floral Gardens,Kissimmee,Osceola,florida,28.1147259,-81.4501823,ROOFTOP,True
Victorian Manor Retirement Center,Pace,Santa Rosa,florida,30.60720999999999,-87.16193109999999,ROOFTOP,True
Victorian Meadows Residence,Hollywood,Broward,florida,26.0190244,-80.1548901,ROOFTOP,True
Victoria'S Dedicated Retirement Home Ii,Miami,Miami-Dade,florida,25.7276942,-80.2450917,ROOFTOP,True
Victoria'S Residence,Miami,Miami-Dade,florida,25.8198556,-80.2567425,ROOFTOP,True
Victoria'S Retirement Home Alf,Lauderhill,Broward,florida,26.155203,-80.22667179999999,ROOFTOP,True
Vida Clara Adult Care Services,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Vida Holistica Alf Corp,Miami,Miami-Dade,florida,25.7170626,-80.33570139999999,ROOFTOP,True
Vida Home Care,Hialeah Gardens,Miami-Dade,florida,25.8650961,-80.3244957,APPROXIMATE,True
Vida Home,Hialeah,Miami-Dade,florida,25.8615358,-80.31414649999999,ROOFTOP,True
View At Winter Park (The),Winter Park,Orange,florida,28.6336961,-81.2891246,ROOFTOP,True
Villa Alegre Corp,Miami,Miami-Dade,florida,25.7916665,-80.2139835,ROOFTOP,True
Villa At Carpenters (The),Lakeland,Polk,florida,28.102578,-81.9702099,ROOFTOP,True
Villa At Terracina Grand,Naples,Collier,florida,26.1399817,-81.7277799,ROOFTOP,True
Villa Candita Alf.,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Villa Court,Fort Myers,Lee,florida,26.521927,-81.8567,GEOMETRIC_CENTER,False
Villa Esmeralda Alf,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Villa Estrella Alf,Miami,Miami-Dade,florida,25.7715379,-80.2563972,ROOFTOP,True
Villa Forte.,Homestead,Miami-Dade,florida,25.4687224,-80.4775569,APPROXIMATE,True
Villa La Esperanza Iii,Tampa,Hillsborough,florida,27.950575,-82.4571776,APPROXIMATE,True
Villa Lea,Palm Bay,Brevard,florida,28.0344621,-80.5886646,APPROXIMATE,True
Villa Linda,Hialeah,Miami-Dade,florida,25.8647088,-80.3076437,ROOFTOP,True
Villa Margo I,Miami,Miami-Dade,florida,25.7487815,-80.2528992,ROOFTOP,True
Villa Margo Ii.,Miami,Miami-Dade,florida,25.7487815,-80.2528992,ROOFTOP,True
Villa Margo Iii,Miami,Miami-Dade,florida,25.7487815,-80.2528992,ROOFTOP,True
Villa Margo Iv,Miami,Miami-Dade,florida,25.7487815,-80.2528992,ROOFTOP,True
Villa Margo Vi,Miami,Miami-Dade,florida,25.7487815,-80.2528992,ROOFTOP,True
Villa Margo Vii.,Miami,Miami-Dade,florida,25.7487815,-80.2528992,ROOFTOP,True
Villa Margo Viii,Miami,Miami-Dade,florida,25.7487815,-80.2528992,ROOFTOP,True
Villa Maria Isabel,Miami,Miami-Dade,florida,25.8047216,-80.1256849,ROOFTOP,True
Villa Maria Pia,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Villa Mia Alf,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Villa Nora #2,Hialeah,Miami-Dade,florida,25.8582419,-80.3046195,ROOFTOP,True
Villa Nora Alf,Hialeah,Miami-Dade,florida,25.8582419,-80.3046195,ROOFTOP,True
Villa Palms Assisted Living,Fort Myers,Lee,florida,26.5427326,-81.89887039999999,ROOFTOP,True
Villa Paz Alf I,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Villa Paz Alf Ii,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Villa Rio Vista,Fort Lauderdale,Broward,florida,26.1090281,-80.1363696,ROOFTOP,True
Villa Rosa I.,Hialeah,Miami-Dade,florida,25.8295392,-80.28519949999999,ROOFTOP,True
Villa Rosa Iii,Hialeah,Miami-Dade,florida,25.8295392,-80.28519949999999,ROOFTOP,True
Villa Rose Assisted Living Facility,New Port Richey,Pasco,florida,28.2441768,-82.7192671,APPROXIMATE,True
Villa Rose Assisted Living,Miami,Miami-Dade,florida,25.7684658,-80.205664,ROOFTOP,True
Villa Serena Iii,Miami,Miami-Dade,florida,25.8045733,-80.2251977,ROOFTOP,True
Villa Serena Iv,Miami,Miami-Dade,florida,25.7806274,-80.23215560000001,ROOFTOP,True
Villa Serena V,Miami,Miami-Dade,florida,25.7731622,-80.2501693,ROOFTOP,True
Villa Serena Vi,Miami,Miami-Dade,florida,25.7922244,-80.22983049999999,ROOFTOP,True
Villa Serena Vii,Miami,Miami-Dade,florida,25.7458126,-80.2481191,ROOFTOP,True
Village On The Green,Longwood,Seminole,florida,28.6925948,-81.4065093,ROOFTOP,True
Village On The Isle,Venice,Sarasota,florida,27.0835632,-82.4380252,ROOFTOP,True
Village Veranda At Lady Lake,Lady Lake,Lake,florida,28.8958017,-81.9076242,ROOFTOP,True
Villa'S Alf,Tampa,Hillsborough,florida,27.9847771,-82.5576488,ROOFTOP,True
Villas At Killearn Lakes,Tallahassee,Leon,florida,30.5823447,-84.2277843,ROOFTOP,True
Villas Of Casa Celeste (The),Seminole,Pinellas,florida,27.8476718,-82.76683109999999,ROOFTOP,True
Villas Of Holly Brook - Bradenton Cove,Bradenton,Manatee,florida,27.4697059,-82.57490589999999,ROOFTOP,True
Villas Of Holly Brook-Bradenton 59Th St,Bradenton,Manatee,florida,27.488055,-82.62146,ROOFTOP,True
